rdtProductcode,rdtSuboutletcode,fillmethod2,searchtextrdt,rdtCode,rdtBrand_search,parasite_search,anti_search,rdtManu_search,confirmRDT_search,r1,r3,r3_lbl,r2,r2_lbl,r4,rdtBrand,r5code,r5code_other,self,r13,r14,r15a,r15b,r15c,r16a,r16b,r16c,r17n,r17p,r12a,r12b,r19,PARENT_KEY,KEY,SET-OF-rdtAudit
01,1-213138-067729-R-01,1,Malaria pf,1014,CareStart Malaria Pf (HRP2/pLDH) Ag Combo 3-line RDT,Pf,HRP2/pLDH,"Access Bio, Inc.",1,,,,,,,CareStart Malaria Pf (HRP2/pLDH) Ag Combo 3-line RDT,2,,1,15,0,1,300,300,1,200,200,50,-9888,,,No,uuid:ce840c8a-83c0-4039-a69e-3d321aa4cf79,uuid:ce840c8a-83c0-4039-a69e-3d321aa4cf79/consent_group-section6-rdtAudit[1],uuid:ce840c8a-83c0-4039-a69e-3d321aa4cf79/consent_group-section6-rdtAudit
01,1-213138-951594-R-01,1,PARAHIT,1040,ParaHIT - f Ver. 1.0 Rapid Test for Pf Malaria Device,Pf,HRP2,ARKRAY Healthcare Pvt. Ltd.,1,,,,,,,ParaHIT - f Ver. 1.0 Rapid Test for Pf Malaria Device,2,,1,50,0,1,700,700,0,,,100,-9888,,,THE PROVIDER DOESN'T KNOW THE PURCHASE PRICE,uuid:fe1e4281-dbf0-497e-9ddb-5ef7f879d849,uuid:fe1e4281-dbf0-497e-9ddb-5ef7f879d849/consent_group-section6-rdtAudit[1],uuid:fe1e4281-dbf0-497e-9ddb-5ef7f879d849/consent_group-section6-rdtAudit
01,1-213138-228633-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,20,,1,5,1,1,300,300,0,,,25,2500,25,3000,,uuid:1e006246-ecb5-4a97-b95c-6f7c22d18aee,uuid:1e006246-ecb5-4a97-b95c-6f7c22d18aee/consent_group-section6-rdtAudit[1],uuid:1e006246-ecb5-4a97-b95c-6f7c22d18aee/consent_group-section6-rdtAudit
01,1-213138-396839-R-01,1,Care,1010,CareStart Malaria HRP2 (Pf),Pf,HRP2,"Access Bio, Inc.",1,,,,,,,CareStart Malaria HRP2 (Pf),998,,1,3,1,1,300,300,0,,,25,-9888,,,,uuid:2b6f714b-18b9-4d01-b440-53d6737ec69c,uuid:2b6f714b-18b9-4d01-b440-53d6737ec69c/consent_group-section6-rdtAudit[1],uuid:2b6f714b-18b9-4d01-b440-53d6737ec69c/consent_group-section6-rdtAudit
01,1-207119-936514-R-01,1,Adv,1001,AdvDx Malaria Pf Rapid Malaria Ag Detection Test,Pf,HRP2,"Advy Chemical Pvt Ltd.,",1,,,,,,,AdvDx Malaria Pf Rapid Malaria Ag Detection Test,2,,1,10,0,1,200,200,1,150,150,25,2500,,,,uuid:e599e0bd-f56e-42eb-aee0-6043307813bf,uuid:e599e0bd-f56e-42eb-aee0-6043307813bf/consent_group-section6-rdtAudit[1],uuid:e599e0bd-f56e-42eb-aee0-6043307813bf/consent_group-section6-rdtAudit
01,1-207119-621144-R-01,1,CARESTART,1010,CareStart Malaria HRP2 (Pf),Pf,HRP2,"Access Bio, Inc.",1,,,,,,,CareStart Malaria HRP2 (Pf),13,,1,22,0,1,300,300,0,,,25,1500,,,NOTHING.,uuid:6b653505-fcc4-458f-b25a-353b0ab58b94,uuid:6b653505-fcc4-458f-b25a-353b0ab58b94/consent_group-section6-rdtAudit[1],uuid:6b653505-fcc4-458f-b25a-353b0ab58b94/consent_group-section6-rdtAudit
01,1-213138-538456-R-01,1,ADVDX,1001,AdvDx Malaria Pf Rapid Malaria Ag Detection Test,Pf,HRP2,"Advy Chemical Pvt Ltd.,",1,,,,,,,AdvDx Malaria Pf Rapid Malaria Ag Detection Test,2,,1,25,1,1,300,300,0,,,50,6000,,,NONE,uuid:1afc73c9-9020-4fc6-9362-a6ea3a6732cd,uuid:1afc73c9-9020-4fc6-9362-a6ea3a6732cd/consent_group-section6-rdtAudit[1],uuid:1afc73c9-9020-4fc6-9362-a6ea3a6732cd/consent_group-section6-rdtAudit
01,1-213138-799498-R-01,1,SD,.,ABON� Plus Malaria P.f./Pan Rapid Test Device (Whole Blood?,Pf/Pan,HRP2/pLDH,ABON BIOPHARM (HANGZOU) Co LTD,1,,,,,,,ABON� Plus Malaria P.f./Pan Rapid Test Device (Whole Blood?,998,,1,10,0,1,200,200,0,,,50,5000,,,NONE,uuid:188ae76b-a748-4319-8a07-54e0a7f7fd37,uuid:188ae76b-a748-4319-8a07-54e0a7f7fd37/consent_group-section6-rdtAudit[1],uuid:188ae76b-a748-4319-8a07-54e0a7f7fd37/consent_group-section6-rdtAudit
02,1-213138-799498-R-02,1,PARAHIT,1040,ParaHIT - f Ver. 1.0 Rapid Test for Pf Malaria Device,Pf,HRP2,ARKRAY Healthcare Pvt. Ltd.,1,,,,,,,ParaHIT - f Ver. 1.0 Rapid Test for Pf Malaria Device,2,,1,10,0,1,200,200,0,,,25,1800,,,NONE,uuid:188ae76b-a748-4319-8a07-54e0a7f7fd37,uuid:188ae76b-a748-4319-8a07-54e0a7f7fd37/consent_group-section6-rdtAudit[2],uuid:188ae76b-a748-4319-8a07-54e0a7f7fd37/consent_group-section6-rdtAudit
01,1-213138-826401-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,20,0,1,300,300,0,,,25,3500,,,NONE,uuid:e36d80f9-b56e-4dd3-a2e7-3c149dfc660e,uuid:e36d80f9-b56e-4dd3-a2e7-3c149dfc660e/consent_group-section6-rdtAudit[1],uuid:e36d80f9-b56e-4dd3-a2e7-3c149dfc660e/consent_group-section6-rdtAudit
01,1-213138-528784-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,15,0,1,500,500,0,,,50,9400,,,,uuid:d6ac8651-753b-4cdc-8894-b8b420f323e6,uuid:d6ac8651-753b-4cdc-8894-b8b420f323e6/consent_group-section6-rdtAudit[1],uuid:d6ac8651-753b-4cdc-8894-b8b420f323e6/consent_group-section6-rdtAudit
01,1-213138-736289-R-01,1,ADV,1001,AdvDx Malaria Pf Rapid Malaria Ag Detection Test,Pf,HRP2,"Advy Chemical Pvt Ltd.,",1,,,,,,,AdvDx Malaria Pf Rapid Malaria Ag Detection Test,2,,1,0,1,1,250,250,0,,,5,750,,,,uuid:349ec77c-cf6e-40bd-bdff-8905af965f9d,uuid:349ec77c-cf6e-40bd-bdff-8905af965f9d/consent_group-section6-rdtAudit[1],uuid:349ec77c-cf6e-40bd-bdff-8905af965f9d/consent_group-section6-rdtAudit
01,1-213138-127906-R-01,1,FIRST,1028,First Response Malaria Ag Pf/Pv (HRP2/pLDH) Card Test,Pf/Pv,HRP2/pLDH,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf/Pv (HRP2/pLDH) Card Test,2,,1,12,0,1,500,500,0,,,25,4000,,,NO,uuid:b8031e01-4381-4ad8-9783-28af5da711e2,uuid:b8031e01-4381-4ad8-9783-28af5da711e2/consent_group-section6-rdtAudit[1],uuid:b8031e01-4381-4ad8-9783-28af5da711e2/consent_group-section6-rdtAudit
01,1-213138-405892-R-01,1,FIRST RESPONSE,1028,First Response Malaria Ag Pf/Pv (HRP2/pLDH) Card Test,Pf/Pv,HRP2/pLDH,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf/Pv (HRP2/pLDH) Card Test,2,,1,15,0,0,,,0,,,50,5800,25,3000,NO,uuid:ad552437-4415-4c79-ad42-d3267fdab43c,uuid:ad552437-4415-4c79-ad42-d3267fdab43c/consent_group-section6-rdtAudit[1],uuid:ad552437-4415-4c79-ad42-d3267fdab43c/consent_group-section6-rdtAudit
01,1-213138-581274-R-01,1,FIRST RESPONSE,1028,First Response Malaria Ag Pf/Pv (HRP2/pLDH) Card Test,Pf/Pv,HRP2/pLDH,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf/Pv (HRP2/pLDH) Card Test,2,,1,5,0,1,500,500,0,,,25,4000,,,No,uuid:74074dea-95ac-48bd-afac-fbd3b637c43e,uuid:74074dea-95ac-48bd-afac-fbd3b637c43e/consent_group-section6-rdtAudit[1],uuid:74074dea-95ac-48bd-afac-fbd3b637c43e/consent_group-section6-rdtAudit
01,1-224173-194586-R-01,1,Adv,1001,AdvDx Malaria Pf Rapid Malaria Ag Detection Test,Pf,HRP2,"Advy Chemical Pvt Ltd.,",1,,,,,,,AdvDx Malaria Pf Rapid Malaria Ag Detection Test,2,,1,15,0,0,,,0,,,25,3500,,,NO COMMENT,uuid:af7edecd-6e86-44bd-a0ec-239470f79e5c,uuid:af7edecd-6e86-44bd-a0ec-239470f79e5c/consent_group-section6-rdtAudit[1],uuid:af7edecd-6e86-44bd-a0ec-239470f79e5c/consent_group-section6-rdtAudit
01,1-213138-237706-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,15,1,1,300,300,0,,,25,3750,,,NO,uuid:3e62ef09-a791-46d9-92b8-1b8deadb97ea,uuid:3e62ef09-a791-46d9-92b8-1b8deadb97ea/consent_group-section6-rdtAudit[1],uuid:3e62ef09-a791-46d9-92b8-1b8deadb97ea/consent_group-section6-rdtAudit
01,1-213138-555589-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,8,1,1,300,300,0,,,50,6000,,,NO,uuid:77dc872f-56c0-48da-ba83-9a15cabc9675,uuid:77dc872f-56c0-48da-ba83-9a15cabc9675/consent_group-section6-rdtAudit[1],uuid:77dc872f-56c0-48da-ba83-9a15cabc9675/consent_group-section6-rdtAudit
01,1-224173-918899-R-01,1,First Response,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,125,0,1,250,250,0,,,150,18000,,,NO COMMENT,uuid:04b2a68a-572a-4a22-be54-3dd0cec43e5a,uuid:04b2a68a-572a-4a22-be54-3dd0cec43e5a/consent_group-section6-rdtAudit[1],uuid:04b2a68a-572a-4a22-be54-3dd0cec43e5a/consent_group-section6-rdtAudit
01,1-213138-441786-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,5,0,1,1000,1000,0,,,25,3000,,,NONE,uuid:4e20dc47-94e8-4e88-b8f3-39f2ca15172a,uuid:4e20dc47-94e8-4e88-b8f3-39f2ca15172a/consent_group-section6-rdtAudit[1],uuid:4e20dc47-94e8-4e88-b8f3-39f2ca15172a/consent_group-section6-rdtAudit
01,1-213138-876409-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,5,0,1,300,300,0,,,50,6000,,,NONE,uuid:afc802f0-2f4e-4c18-9db0-8e44a99e880f,uuid:afc802f0-2f4e-4c18-9db0-8e44a99e880f/consent_group-section6-rdtAudit[1],uuid:afc802f0-2f4e-4c18-9db0-8e44a99e880f/consent_group-section6-rdtAudit
01,1-213138-197997-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,10,1,1,300,300,1,200,200,25,1700,,,,uuid:30cf800d-6bab-4ad6-afe1-26b34209f0de,uuid:30cf800d-6bab-4ad6-afe1-26b34209f0de/consent_group-section6-rdtAudit[1],uuid:30cf800d-6bab-4ad6-afe1-26b34209f0de/consent_group-section6-rdtAudit
01,1-213138-267351-R-01,1,PA,1040,ParaHIT - f Ver. 1.0 Rapid Test for Pf Malaria Device,Pf,HRP2,ARKRAY Healthcare Pvt. Ltd.,1,,,,,,,ParaHIT - f Ver. 1.0 Rapid Test for Pf Malaria Device,2,,1,0,0,1,200,200,0,,,25,-9888,,,,uuid:4f973a77-8476-4e28-ad76-f4e67803c59e,uuid:4f973a77-8476-4e28-ad76-f4e67803c59e/consent_group-section6-rdtAudit[1],uuid:4f973a77-8476-4e28-ad76-f4e67803c59e/consent_group-section6-rdtAudit
01,1-213138-987380-R-01,1,FIRST,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,75,0,0,,,0,,,150,10500,10,80,NO COMMENT,uuid:98c0b1e6-0687-4552-947d-93cc97e45c06,uuid:98c0b1e6-0687-4552-947d-93cc97e45c06/consent_group-section6-rdtAudit[1],uuid:98c0b1e6-0687-4552-947d-93cc97e45c06/consent_group-section6-rdtAudit
01,1-213138-196274-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,10,0,1,500,500,0,,,25,2500,,,NO,uuid:2551d235-220d-4e41-8587-0333166cb09b,uuid:2551d235-220d-4e41-8587-0333166cb09b/consent_group-section6-rdtAudit[1],uuid:2551d235-220d-4e41-8587-0333166cb09b/consent_group-section6-rdtAudit
01,1-213138-464968-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,10,0,0,,,0,,,20,3000,,,NO,uuid:e5d70cc8-fc41-4454-8ce8-e74f54602f52,uuid:e5d70cc8-fc41-4454-8ce8-e74f54602f52/consent_group-section6-rdtAudit[1],uuid:e5d70cc8-fc41-4454-8ce8-e74f54602f52/consent_group-section6-rdtAudit
01,1-207119-848174-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,4,0,1,300,300,0,,,5,-9888,,,,uuid:3f1db351-729e-44b0-830a-fdaa3e1e7de5,uuid:3f1db351-729e-44b0-830a-fdaa3e1e7de5/consent_group-section6-rdtAudit[1],uuid:3f1db351-729e-44b0-830a-fdaa3e1e7de5/consent_group-section6-rdtAudit
01,1-207119-596558-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,5,1,1,500,400,0,,,25,4200,,,"NOTHING,",uuid:610e5610-52aa-4bd0-a7af-d88644068ba7,uuid:610e5610-52aa-4bd0-a7af-d88644068ba7/consent_group-section6-rdtAudit[1],uuid:610e5610-52aa-4bd0-a7af-d88644068ba7/consent_group-section6-rdtAudit
01,1-213138-538201-R-01,1,First,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,4,0,1,1000,1000,0,,,25,3000,,,,uuid:a8aaeb6a-8900-47bf-930b-8cb7c42bbd0a,uuid:a8aaeb6a-8900-47bf-930b-8cb7c42bbd0a/consent_group-section6-rdtAudit[1],uuid:a8aaeb6a-8900-47bf-930b-8cb7c42bbd0a/consent_group-section6-rdtAudit
01,1-213138-047731-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,30,1,1,300,300,0,,,250,30000,,,NONE,uuid:97456235-92a4-44c6-86bd-4955f428a904,uuid:97456235-92a4-44c6-86bd-4955f428a904/consent_group-section6-rdtAudit[1],uuid:97456235-92a4-44c6-86bd-4955f428a904/consent_group-section6-rdtAudit
01,1-213138-745013-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,15,1,1,500,500,0,,,25,5000,,,NONE,uuid:9e521226-d9f5-45b7-80dc-78d59bf7b1b9,uuid:9e521226-d9f5-45b7-80dc-78d59bf7b1b9/consent_group-section6-rdtAudit[1],uuid:9e521226-d9f5-45b7-80dc-78d59bf7b1b9/consent_group-section6-rdtAudit
01,1-213138-616055-R-01,1,ADVDX,1001,AdvDx Malaria Pf Rapid Malaria Ag Detection Test,Pf,HRP2,"Advy Chemical Pvt Ltd.,",1,,,,,,,AdvDx Malaria Pf Rapid Malaria Ag Detection Test,2,,1,6,1,1,500,500,0,,,25,3750,,,NO,uuid:0dd30c4f-216d-48cd-8f2d-9c70f7e9ad31,uuid:0dd30c4f-216d-48cd-8f2d-9c70f7e9ad31/consent_group-section6-rdtAudit[1],uuid:0dd30c4f-216d-48cd-8f2d-9c70f7e9ad31/consent_group-section6-rdtAudit
01,1-213138-581745-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,5,1,1,200,200,1,100,100,100,8000,10,1000,NONE,uuid:e298a7c8-0246-4ff0-a425-280c1e390ee8,uuid:e298a7c8-0246-4ff0-a425-280c1e390ee8/consent_group-section6-rdtAudit[1],uuid:e298a7c8-0246-4ff0-a425-280c1e390ee8/consent_group-section6-rdtAudit
02,1-213138-581745-R-02,1,PARAHIT,1040,ParaHIT - f Ver. 1.0 Rapid Test for Pf Malaria Device,Pf,HRP2,ARKRAY Healthcare Pvt. Ltd.,1,,,,,,,ParaHIT - f Ver. 1.0 Rapid Test for Pf Malaria Device,2,,1,5,1,1,250,250,1,150,150,75,6600,10,1500,NONE,uuid:e298a7c8-0246-4ff0-a425-280c1e390ee8,uuid:e298a7c8-0246-4ff0-a425-280c1e390ee8/consent_group-section6-rdtAudit[2],uuid:e298a7c8-0246-4ff0-a425-280c1e390ee8/consent_group-section6-rdtAudit
01,1-213138-978979-R-01,1,PARAHIT,1040,ParaHIT - f Ver. 1.0 Rapid Test for Pf Malaria Device,Pf,HRP2,ARKRAY Healthcare Pvt. Ltd.,1,,,,,,,ParaHIT - f Ver. 1.0 Rapid Test for Pf Malaria Device,2,,1,12,0,1,300,300,0,,,25,2500,,,NONE,uuid:7a392b29-619a-4ee3-b405-f61e9e35775d,uuid:7a392b29-619a-4ee3-b405-f61e9e35775d/consent_group-section6-rdtAudit[1],uuid:7a392b29-619a-4ee3-b405-f61e9e35775d/consent_group-section6-rdtAudit
01,1-213138-984182-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,38,0,1,600,600,0,,,125,32500,,,NONE,uuid:615a69ef-b812-4f70-b0c1-647d24f6b66f,uuid:615a69ef-b812-4f70-b0c1-647d24f6b66f/consent_group-section6-rdtAudit[1],uuid:615a69ef-b812-4f70-b0c1-647d24f6b66f/consent_group-section6-rdtAudit
01,1-213138-699477-R-01,1,FIRST RESPONSE,1028,First Response Malaria Ag Pf/Pv (HRP2/pLDH) Card Test,Pf/Pv,HRP2/pLDH,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf/Pv (HRP2/pLDH) Card Test,2,,1,10,0,1,500,500,0,,,25,4500,,,NO,uuid:ac5ed671-7af6-468f-97a0-e3798b2d783c,uuid:ac5ed671-7af6-468f-97a0-e3798b2d783c/consent_group-section6-rdtAudit[1],uuid:ac5ed671-7af6-468f-97a0-e3798b2d783c/consent_group-section6-rdtAudit
01,1-224173-560499-R-01,1,First response,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,0,1,1,150,150,0,,,25,3000,,,NO COMMENT,uuid:8e8c0366-c490-4833-9f5c-e5a42edcf971,uuid:8e8c0366-c490-4833-9f5c-e5a42edcf971/consent_group-section6-rdtAudit[1],uuid:8e8c0366-c490-4833-9f5c-e5a42edcf971/consent_group-section6-rdtAudit
01,1-224173-301097-R-01,1,RAPID,1040,ParaHIT - f Ver. 1.0 Rapid Test for Pf Malaria Device,Pf,HRP2,ARKRAY Healthcare Pvt. Ltd.,1,,,,,,,ParaHIT - f Ver. 1.0 Rapid Test for Pf Malaria Device,998,,0,10,0,0,,,0,,,25,4000,,,NONE,uuid:ed9737b2-353a-484e-821d-83ca1223d15e,uuid:ed9737b2-353a-484e-821d-83ca1223d15e/consent_group-section6-rdtAudit[1],uuid:ed9737b2-353a-484e-821d-83ca1223d15e/consent_group-section6-rdtAudit
02,1-224173-301097-R-02,2,,,,,,,,STANDARD Q RAPID TEST,1,Pf,8,Not indicated,SD BIOSENSOR,STANDARD Q RAPID TEST,998,,0,0,0,0,,,0,,,25,4000,,,NONE,uuid:ed9737b2-353a-484e-821d-83ca1223d15e,uuid:ed9737b2-353a-484e-821d-83ca1223d15e/consent_group-section6-rdtAudit[2],uuid:ed9737b2-353a-484e-821d-83ca1223d15e/consent_group-section6-rdtAudit
01,1-213138-190577-R-01,1,MALARIA pf,1001,AdvDx Malaria Pf Rapid Malaria Ag Detection Test,Pf,HRP2,"Advy Chemical Pvt Ltd.,",1,,,,,,,AdvDx Malaria Pf Rapid Malaria Ag Detection Test,2,,1,20,0,0,,,1,200,200,25,3750,,,NO,uuid:ec8c7127-2d2e-4714-945a-879d3e6c33d4,uuid:ec8c7127-2d2e-4714-945a-879d3e6c33d4/consent_group-section6-rdtAudit[1],uuid:ec8c7127-2d2e-4714-945a-879d3e6c33d4/consent_group-section6-rdtAudit
01,1-224173-582626-R-01,1,PARAHIT,1040,ParaHIT - f Ver. 1.0 Rapid Test for Pf Malaria Device,Pf,HRP2,ARKRAY Healthcare Pvt. Ltd.,1,,,,,,,ParaHIT - f Ver. 1.0 Rapid Test for Pf Malaria Device,998,,0,25,0,0,,,0,,,300,300,,,,uuid:62379d4b-cb3e-4638-97ba-8e7e4253ce1d,uuid:62379d4b-cb3e-4638-97ba-8e7e4253ce1d/consent_group-section6-rdtAudit[1],uuid:62379d4b-cb3e-4638-97ba-8e7e4253ce1d/consent_group-section6-rdtAudit
01,1-224173-885282-R-01,1,FIRST RESPONSE,1026,First Response Malaria Ag (pLDH/HRP2) Combo Card Test,Pf/Pan,HRP2/pLDH,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag (pLDH/HRP2) Combo Card Test,2,,1,40,0,1,300,300,0,,,25,2000,,,,uuid:5b92dd39-72be-4e59-a276-de8314e6cf72,uuid:5b92dd39-72be-4e59-a276-de8314e6cf72/consent_group-section6-rdtAudit[1],uuid:5b92dd39-72be-4e59-a276-de8314e6cf72/consent_group-section6-rdtAudit
01,1-224173-051543-R-01,1,STANDARD,1043,STANDARD Q Malaria Pf /Pv Ag Test,Pf/Pv,HRP2/pLDH,"SD Biosensor, Inc.",1,,,,,,,STANDARD Q Malaria Pf /Pv Ag Test,998,,1,10,0,1,400,400,0,,,25,7500,,,NONE,uuid:39b2c0d7-7054-4013-8a42-c2342234fcd5,uuid:39b2c0d7-7054-4013-8a42-c2342234fcd5/consent_group-section6-rdtAudit[1],uuid:39b2c0d7-7054-4013-8a42-c2342234fcd5/consent_group-section6-rdtAudit
01,1-224173-233295-R-01,1,MALARIA PF,1001,AdvDx Malaria Pf Rapid Malaria Ag Detection Test,Pf,HRP2,"Advy Chemical Pvt Ltd.,",1,,,,,,,AdvDx Malaria Pf Rapid Malaria Ag Detection Test,2,,1,4,1,1,300,300,0,,,25,5000,,,NONE,uuid:4c4a883f-9f81-46db-8071-a3c2e2f1c20c,uuid:4c4a883f-9f81-46db-8071-a3c2e2f1c20c/consent_group-section6-rdtAudit[1],uuid:4c4a883f-9f81-46db-8071-a3c2e2f1c20c/consent_group-section6-rdtAudit
01,1-224173-583105-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,10,0,1,300,300,0,,,25,5000,,,NONE,uuid:0e02d4b0-df18-45e0-8e65-bc41f3737f77,uuid:0e02d4b0-df18-45e0-8e65-bc41f3737f77/consent_group-section6-rdtAudit[1],uuid:0e02d4b0-df18-45e0-8e65-bc41f3737f77/consent_group-section6-rdtAudit
01,1-224173-698900-R-01,1,First res,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,35,0,1,300,300,0,,,25,3500,,,,uuid:d62c9191-eeba-43d5-8f78-9cf7df6944c1,uuid:d62c9191-eeba-43d5-8f78-9cf7df6944c1/consent_group-section6-rdtAudit[1],uuid:d62c9191-eeba-43d5-8f78-9cf7df6944c1/consent_group-section6-rdtAudit
01,1-224173-294908-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,50,0,1,300,300,0,,,75,10500,,,NONE,uuid:32f6cf5d-f2b7-43a7-abdd-43b4e9b66951,uuid:32f6cf5d-f2b7-43a7-abdd-43b4e9b66951/consent_group-section6-rdtAudit[1],uuid:32f6cf5d-f2b7-43a7-abdd-43b4e9b66951/consent_group-section6-rdtAudit
01,1-224173-689237-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,10,1,1,300,300,0,,,25,3000,,,NONE,uuid:b7bb1618-9020-409c-9ee7-0a66dcdaa29b,uuid:b7bb1618-9020-409c-9ee7-0a66dcdaa29b/consent_group-section6-rdtAudit[1],uuid:b7bb1618-9020-409c-9ee7-0a66dcdaa29b/consent_group-section6-rdtAudit
01,1-212134-071846-R-01,1,ADVDX,1001,AdvDx Malaria Pf Rapid Malaria Ag Detection Test,Pf,HRP2,"Advy Chemical Pvt Ltd.,",1,,,,,,,AdvDx Malaria Pf Rapid Malaria Ag Detection Test,2,,1,10,0,1,500,500,1,500,500,250,90000,,,,uuid:d8fcc407-0daa-4785-a33e-f89c1f960393,uuid:d8fcc407-0daa-4785-a33e-f89c1f960393/consent_group-section6-rdtAudit[1],uuid:d8fcc407-0daa-4785-a33e-f89c1f960393/consent_group-section6-rdtAudit
